Name,Status,Tenant,Site,Location,Rack,Role,Manufacturer,Type,IP Address
SEUPP-LAN180 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.180/24
SEUPP-LAN180 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.180/24
SEUPP-LAN180 (3),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.180/24
SEUPP-LAN180 (4),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.180/24
SEUPP-LAN235 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.235/24
SEUPP-LAN235 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.235/24
SEUPP-LAN235 (3),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.235/24
SEUPP-LAN200 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.200/24
SEUPP-LAN200 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.200/24
SEUPP-LAN195 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.195/24
SEUPP-LAN195 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.195/24
SEUPP-LAN205 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.205/24
SEUPP-LAN205 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.205/24
SEUPP-LAN104 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-24TD-L,10.35.1.104/24
SEUPP-LAN254,Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-24TD-L,10.35.1.254/24
SEUPP-LAN175 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.175/24
SEUPP-LAN175 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.175/24
SEUPP-LAN175 (3),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.175/24
SEUPP-LAN160 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.160/24
SEUPP-LAN160 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.160/24
SEUPP-LAN160 (3),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.160/24
SEUPP-LAN160 (4),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.160/24
SEUPP-LAN250 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.250/24
SEUPP-LAN250 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.250/24
SEUPP-LAN250 (3),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.250/24
SEUPP-LAN240,Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-24TD-L,10.35.1.240/24
SEUPP-LAN165,Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.165/24
SEUPP-LAN185 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.185/24
SEUPP-LAN185 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.185/24
SEUPP-LAN210 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.210/24
SEUPP-LAN210 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.210/24
SEUPP-LAN215 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.215/24
SEUPP-LAN215 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.215/24
SEUPP-LAN190 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.190/24
SEUPP-LAN190 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.190/24
SEUPP-LAN190 (3),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.190/24
SEUPP-LAN230 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.230/24
SEUPP-LAN230 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.230/24
SEUPP-LAN245 (1),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.245/24
SEUPP-LAN245 (2),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.245/24
SEUPP-LAN245 (3),Active,IDD,SEUPP,,,Switch (Access),Cisco,WS-C2960X-48TD-L,10.35.1.245/24
SEUPP-COR03,Active,IDD,SEUPP,,,Switch (Core),Cisco,N9K-C93180YC-EX,10.35.1.1/32
SEUPP-COR04,Active,IDD,SEUPP,,,Switch (Core),Cisco,N9K-C93180YC-EX,10.112.29.6/28
SEUPP-COR05 (1),Active,IDD,SEUPP,,,Switch (Core),Cisco,N9K-C93180YC-EX,10.35.1.5/24
SEUPP-COR05 (2),Active,IDD,SEUPP,,,Switch (Core),Cisco,"Fabric Extender Module: 48x1GE, 4x10GE",10.35.1.5/24
SEUPP-COR07 (1),Active,IDD,SEUPP,,,Switch (Core),Cisco,N9K-C93180YC-EX,10.35.1.7/24
SEUPP-COR07 (2),Active,IDD,SEUPP,,,Switch (Core),Cisco,"Fabric Extender Module: 48x1GE, 4x10GE",10.35.1.7/24
SEUPP-COR06 (1),Active,IDD,SEUPP,,,Switch (Core),Cisco,N9K-C93180YC-EX,10.35.1.6/24
SEUPP-COR06 (2),Active,IDD,SEUPP,,,Switch (Core),Cisco,"Fabric Extender Module: 48x1GE, 4x10GE",10.35.1.6/24
SEUPP-COR08 (1),Active,IDD,SEUPP,,,Switch (Core),Cisco,N9K-C93180YC-EX,10.35.1.8/24
SEUPP-COR08 (2),Active,IDD,SEUPP,,,Switch (Core),Cisco,"Fabric Extender Module: 48x1GE, 4x10GE",10.35.1.8/24
SEVAS-LAN01 (1),Active,RSD,SEVAS,,,Switch (Access),Cisco,WS-C2960X-48FPS-L,10.113.0.66/26
SEVAS-LAN01 (2),Active,RSD,SEVAS,,,Switch (Access),Cisco,WS-C2960X-48FPS-L,10.113.0.66/26
SEVAS-LAN01 (3),Active,RSD,SEVAS,,,Switch (Access),Cisco,WS-C2960X-24PS-L,10.113.0.66/26
SEVAS-CS01 (1),Active,RSD,SEVAS,,,Switch (Core),Cisco,WS-C3650-24PD,10.113.0.65/26
SEVAS-CS01 (2),Active,RSD,SEVAS,,,Switch (Core),Cisco,WS-C3650-24PD,10.113.0.65/26
SEVAS-CS01 (3),Active,RSD,SEVAS,,,Switch (Core),Cisco,WS-C3650-24PD,10.113.0.65/26
SEVAS-WLC01,Active,RSD,SEVAS,,,Wireless LAN Controller,Cisco,AIR-CT5508-12-K9,10.113.0.80/26
SEVAS-LAN02,Active,RSD,SEVAS,,,Switch (Access),Cisco,WS-C2960CX-8PC-L,10.113.0.67/26
SGSI8-3F-AS-SRV03 (2),Active,BID,SGSI8,,,Switch (Access),Cisco,C9200L-48P-4X,10.150.142.1/24
SGSI4-LAN01 (1),Active,SUD,SGSI4,,,Switch (Core),Cisco,C9200L-48P-4X,10.82.194.2/24
SGSI4-LAN01 (2),Active,SUD,SGSI4,,,Switch (Core),Cisco,C9200L-48P-4X,10.82.194.2/24
SGSI4-LAN01 (3),Active,SUD,SGSI4,,,Switch (Core),Cisco,C9200L-48P-4X,10.82.194.2/24
SGSI4-LAN02.thermofisher.com (1),Active,SUD,SGSI4,,,Switch (Core),Cisco,C9200L-48P-4X,10.82.194.3/24
SGSI4-LAN02.thermofisher.com (2),Active,SUD,SGSI4,,,Switch (Core),Cisco,C9200L-48P-4X,10.82.194.3/24
SGSI4-LAN03.thermofisher.com,Active,SUD,SGSI4,,,Switch (Core),Cisco,C9200L-48P-4X,10.82.194.4/24
SGSI4-CS01 (1),Active,SUD,SGSI4,,,Switch (Core),Cisco,C9300L-24P-4X,10.82.194.1/24
SGSI4-CS01 (2),Active,SUD,SGSI4,,,Switch (Core),Cisco,C9300L-24P-4X,10.82.194.1/24
SGSI12-LAN12 (1),Active,GSD,SGSI12,,,Switch (Access),Cisco,WS-C3650-48PS,10.147.96.13/24
SGSI12-LAN12 (2),Active,GSD,SGSI12,,,Switch (Access),Cisco,WS-C3650-48PS,10.147.96.13/24
SGSI12-LAN13,Active,GSD,SGSI12,,,Switch (Access),Cisco,WS-C3650-48PS,10.147.96.14/24
SGSI12-AS-SRV01 (1),Active,GSD,SGSI12,,,Switch (Access),Cisco,WS-C3650-48PD,10.147.96.17/24
SGSI12-AS-SRV01 (2),Active,GSD,SGSI12,,,Switch (Access),Cisco,WS-C3650-48PD,10.147.96.17/24
SGSI12-LAN14,Active,GSD,SGSI12,,,Switch (Access),Cisco,WS-C3650-48PD,10.147.96.15/24
SGSI12-LAN15,Active,GSD,SGSI12,,,Switch (Access),Cisco,WS-C3650-48PS,10.147.96.16/24
SGSI12-CS01 (1),Active,GSD,SGSI12,,,Switch (Core),Cisco,WS-C3850-12XS-S,10.147.96.1/24
SGSI12-CS01 (2),Active,GSD,SGSI12,,,Switch (Core),Cisco,WS-C3850-12XS-S,10.147.96.1/24
SGSI13-LAN03,Active,CTD,SGSI13,,,Switch (Access),Cisco,WS-C3650-48PD,10.82.24.131/25
SGSI13-LAN01,Active,CTD,SGSI13,,,Switch (Access),Cisco,WS-C3650-48PD,10.82.24.130/25
SGSI14-LAN10,Active,GSD,SGSI14,,,Switch (Access),Cisco,WS-C3650-48PD,10.82.16.136/26
SGSI14-LAN01 (1),Active,GSD,SGSI14,,,Switch (Access),Cisco,WS-C3650-48PD,10.82.16.132/26
SGSI14-LAN01 (2),Active,GSD,SGSI14,,,Switch (Access),Cisco,WS-C3650-48PD,10.82.16.132/26
SGSI14-LAN01 (3),Active,GSD,SGSI14,,,Switch (Access),Cisco,WS-C3650-48PD,10.82.16.132/26
SGSI14-LAN05,Active,GSD,SGSI14,,,Switch (Access),Cisco,WS-C3650-48PS,10.82.16.141/26
SGSI14-LAN06 (1),Active,GSD,SGSI14,,,Switch (Access),Cisco,C9200L-48P-4X,10.82.16.142/26
SGSI14-LAN09,Active,GSD,SGSI14,,,Switch (Access),Cisco,C9200L-48P-4X,10.82.16.137/26
SGSI11-SEA-DMVPN01.dmvpn.thermo.com,Active,GSD,SGSI11,,,Router (DMVPN),Cisco,ISR4331/K9,10.255.138.17/32
TWTA2-CS01,Active,IDD,TWTA2,,,Switch (Core),Cisco,WS-C3650-24PS,10.216.19.1/28
TWTA3-MFG-LAN01,Active,BID,TWTA3,,,Switch (Core),Cisco,C9200L-24P-4G,10.147.64.2/26
TWTA3-CS01,Active,BID,TWTA3,,,Switch (Core),Cisco,C9200L-24P-4G,10.147.64.130/26
TWTAI-LAN02 (1),Active,CMD,TWTAI,,,Switch (Access),Cisco,WS-C2960X-24PS-L,10.216.27.1/27
TWTAI-LAN02 (2),Active,CMD,TWTAI,,,Switch (Access),Cisco,WS-C2960X-24PS-L,10.216.27.1/27
TWTCH-CS01,Active,IDD,TWTCH,,,Switch (Core),Cisco,WS-C3650-24PS,10.68.243.9/29
TWTZX-CS01,Active,AIG,TWTZX,,,Switch (Core),Cisco,C9200L-24P-4G,10.67.30.17/28
UKWIN-DEVLAN02,Active,IES,UKWIN,,,Switch (Access),Cisco,WS-C2960CX-8PC-L,10.32.16.39/28
UKWIN-DEVLAN01,Active,IES,UKWIN,,,Switch (Access),Cisco,WS-C2960CX-8PC-L,10.32.16.38/28
UKBA2-QA-LAN01 (1),Active,MBD,UKBA2,,,Switch (Access),Cisco,WS-C2960X-48LPD-L,10.132.63.80/24
UKBA2-QA-LAN01 (2),Active,MBD,UKBA2,,,Switch (Access),Cisco,WS-C2960X-48LPD-L,10.132.63.80/24
UKBA2-2nd-LAN01 (1),Active,MBD,UKBA2,,,Switch (Access),Cisco,WS-C2960X-48LPD-L,10.132.63.71/24
UKBA2-2nd-LAN01 (2),Active,MBD,UKBA2,,,Switch (Access),Cisco,WS-C2960X-48LPD-L,10.132.63.71/24
UKBA2-2nd-LAN01 (3),Active,MBD,UKBA2,,,Switch (Access),Cisco,WS-C2960X-48LPS-L,10.132.63.71/24
UKBA2-ENG-LAN01 (1),Active,MBD,UKBA2,,,Switch (Access),Cisco,WS-C2960X-48FPS-L,10.132.63.81/24
UKBA2-ENG-LAN01 (2),Active,MBD,UKBA2,,,Switch (Access),Cisco,WS-C2960X-48FPS-L,10.132.63.81/24
UKBA2-FW_connect,Active,MBD,UKBA2,,,Switch (Core),Cisco,WS-C4506,10.132.63.74/24
UKBA2-MARK-LAN01 (1),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.73/24
UKBA2-MARK-LAN01 (2),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.73/24
UKBA2-LAB-LAN01 (1),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.82/24
UKBA2-LAB-LAN01 (2),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.82/24
UKBA2-LAB-LAN01 (3),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.82/24
UKBA2-LAB-LAN01 (4),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.82/24
UKBA2-SERVER-LAN01 (1),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.87/24
UKBA2-SERVER-LAN01 (2),Active,MBD,UKBA2,,,Switch (Access),Cisco,C9300-48P,10.132.63.87/24
UKBA2-CS01 (1),Active,MBD,UKBA2,,,Switch (Core),Cisco,C9500-16X,10.132.63.1/24
UKBA2-CS01 (2),Active,MBD,UKBA2,,,Switch (Core),Cisco,C9500-16X,10.132.63.1/24
UKBA4-CS01 (1),Active,MBD,UKBA4,,,Switch (Core),Cisco,WS-C3650-48PQ,10.113.208.65/26
UKBA4-CS01 (2),Active,MBD,UKBA4,,,Switch (Core),Cisco,WS-C3650-48PQ,10.113.208.65/26
